date,macd,signal,hist,merged_signal
2022-07-26,0.2868197586840306,0.2269600101160973,0.0598597485679333,
2022-07-27,0.2982294277982262,0.2412138936525231,0.0570155341457031,
2022-07-28,0.2862201437389995,0.2502151436698184,0.0360050000691811,
2022-07-29,0.2879083668408686,0.2577537883040284,0.0301545785368401,
2022-08-01,0.3058930616717834,0.2673816429775794,0.0385114186942039,
2022-08-02,0.3061273033578633,0.2751307750536362,0.030996528304227,
2022-08-03,0.2669247599112552,0.27348957202516,-0.0065648121139048,sell
2022-08-04,0.2291800348757497,0.264627664595278,-0.0354476297195282,
2022-08-05,0.1922098937809728,0.250144110432417,-0.0579342166514441,
2022-08-08,0.1754132317405528,0.2351979346940441,-0.0597847029534913,
2022-08-09,0.1538726762189632,0.218932882999028,-0.0650602067800647,
2022-08-10,0.1647583073491265,0.2080979678690477,-0.0433396605199211,
2022-08-11,0.1498708866408584,0.1964525516234099,-0.0465816649825514,
2022-08-12,0.2768978831042865,0.2125416179195852,0.0643562651847012,buy
2022-08-15,0.3828375768223058,0.2466008097001293,0.1362367671221764,
2022-08-16,0.457487335982325,0.2887781149565685,0.1687092210257565,
2022-08-17,0.4860307389027696,0.3282286397458087,0.1578020991569608,
2022-08-18,0.5427410319156216,0.3711311181797713,0.1716099137358502,
2022-08-19,0.5618417910349134,0.4092732527507997,0.1525685382841136,
2022-08-22,0.5472701146635934,0.4368726251333584,0.1103974895302349,
2022-08-23,0.532807745829496,0.456059649272586,0.0767480965569099,
2022-08-24,0.5552909868189673,0.4759059167818623,0.0793850700371049,
2022-08-25,0.5849255376019578,0.4977098409458814,0.0872156966560763,
2022-08-26,0.6166343675589783,0.5214947462685008,0.0951396212904774,
2022-08-29,0.5762166774391648,0.5324391325026336,0.0437775449365311,
2022-08-30,0.5698926560924242,0.5399298372205918,0.0299628188718323,
2022-08-31,0.5759932928595948,0.5471425283483924,0.0288507645112023,
2022-09-01,0.5845793382713715,0.5546298903329883,0.0299494479383832,
2022-09-02,0.5694877289698148,0.5576014580603535,0.0118862709094612,
2022-09-05,0.5360172347424434,0.5532846133967716,-0.0172673786543281,sell
2022-09-06,0.5196398704931635,0.54655566481605,-0.0269157943228864,
2022-09-07,0.4968981763321256,0.5366241671192651,-0.0397259907871394,
2022-09-08,0.4861814851651314,0.5265356307284383,-0.0403541455633069,
2022-09-09,0.4499085050751503,0.5112102055977807,-0.0613017005226304,
2022-09-12,0.4825731673399804,0.5054827979462206,-0.0229096306062401,
2022-09-13,0.4946885219082659,0.5033239427386297,-0.0086354208303637,
2022-09-14,0.5328451270895904,0.5092281796088218,0.0236169474807685,buy
2022-09-15,0.6117103291309167,0.5297246095132409,0.0819857196176758,
2022-09-16,0.6968416375207784,0.5631480151147484,0.13369362240603,
2022-09-19,0.7835189687376705,0.6072222058393328,0.1762967628983376,
2022-09-20,0.8592517043778258,0.6576281055470314,0.2016235988307944,
2022-09-21,0.9574553952140974,0.7175935634804447,0.2398618317336527,
2022-09-22,1.083313496066289,0.7907375499976135,0.2925759460686754,
2022-09-23,1.1615976093143967,0.8649095618609701,0.2966880474534266,
2022-09-26,1.2687250757131796,0.945672664631412,0.3230524110817675,
2022-09-27,1.2672012949633569,1.009978390697801,0.2572229042655558,
2022-09-28,1.2563527340344276,1.0592532593651265,0.1970994746693013,
2022-09-29,1.286983032633879,1.104799214018877,0.182183818615002,
2022-09-30,1.2516422918484444,1.1341678295847906,0.1174744622636538,
2022-10-03,1.090031827793208,1.125340629226474,-0.035308801433266,sell
2022-10-04,0.945407882134056,1.0893540798079904,-0.1439461976739344,
2022-10-05,0.7208118234878942,1.0156456285439712,-0.294833805056077,
2022-10-06,0.5222728963606968,0.9169710821073164,-0.3946981857466196,
2022-10-07,0.2690327352626251,0.7873834127383783,-0.5183506774757531,
2022-10-10,0.0468185607810873,0.6392704423469201,-0.5924518815658327,
2022-10-11,-0.1022873429953996,0.4909588852784562,-0.5932462282738559,
2022-10-12,-0.2354923976009626,0.3456686287025725,-0.5811610263035352,
2022-10-13,-0.3260035669061647,0.211334189580825,-0.5373377564869898,
2022-10-14,-0.3947971774227046,0.0901079161801191,-0.4849050936028237,
2022-10-17,-0.4266463346374003,-0.0132429339833847,-0.4134034006540155,
2022-10-18,-0.4148284796387997,-0.0935600431144677,-0.321268436524332,
2022-10-19,-0.4287623142736425,-0.1606004973463027,-0.2681618169273398,
2022-10-20,-0.4371861184545196,-0.2159176215679461,-0.2212684968865735,
2022-10-21,-0.5018237300668353,-0.273098843267724,-0.2287248867991113,
2022-10-24,-0.5810489388221605,-0.3346888623786113,-0.2463600764435491,
2022-10-25,-0.5838487583447414,-0.3845208415718373,-0.199327916772904,
2022-10-26,-0.594545497191838,-0.4265257726958374,-0.1680197244960005,
2022-10-27,-0.6232731929017632,-0.4658752567370226,-0.1573979361647405,
2022-10-28,-0.6626094423280389,-0.5052220938552259,-0.157387348472813,
2022-10-31,-0.6755069660400412,-0.539279068292189,-0.1362278977478522,
2022-11-01,-0.6922727528110979,-0.5698778051959708,-0.1223949476151271,
2022-11-02,-0.7725049475427106,-0.6104032336653187,-0.1621017138773919,
2022-11-03,-0.8241682915912083,-0.6531562452504966,-0.1710120463407116,
2022-11-04,-0.8161647202150597,-0.6857579402434093,-0.1304067799716504,
2022-11-07,-0.7886272814421229,-0.706331808483152,-0.0822954729589708,
2022-11-08,-0.7357289772018802,-0.7122112422268977,-0.0235177349749825,
2022-11-09,-0.6819114570455422,-0.7061512851906266,0.0242398281450844,buy
2022-11-10,-0.6008645514296571,-0.6850939384384328,0.0842293870087756,
2022-11-11,-0.5895501433097525,-0.6659851794126969,0.0764350361029443,
2022-11-14,-0.5867305911552982,-0.6501342617612171,0.0634036706059189,
2022-11-15,-0.616923470907162,-0.6434921035904061,0.026568632683244,
2022-11-16,-0.6869956875685101,-0.6521928203860269,-0.0348028671824832,sell
2022-11-17,-0.7292802369462823,-0.6676103036980781,-0.0616699332482042,
2022-11-18,-0.7564914339009885,-0.6853865297386602,-0.0711049041623282,
2022-11-21,-0.7596171131800187,-0.700232646426932,-0.0593844667530867,
2022-11-22,-0.7701615386757847,-0.7142184248767025,-0.0559431137990822,
2022-11-23,-0.7784209998057907,-0.7270589398625201,-0.0513620599432705,
2022-11-24,-0.7776166345964697,-0.7371704788093101,-0.0404461557871596,
2022-11-25,-0.7689224267020283,-0.7435208683878538,-0.0254015583141744,
2022-11-28,-0.7629207261955333,-0.7474008399493898,-0.0155198862461435,
2022-11-29,-0.7263903827651399,-0.7431987485125398,0.0168083657473998,buy
2022-11-30,-0.702255323008961,-0.7350100634118241,0.032754740402863,
2022-12-01,-0.6450297881799436,-0.717014008365448,0.0719842201855044,
2022-12-02,-0.5266333744172673,-0.6789378815758119,0.1523045071585446,
2022-12-05,-0.4246802482565694,-0.6280863549119635,0.203406106655394,
2022-12-06,-0.3973986793471162,-0.581948819798994,0.1845501404518778,
2022-12-07,-0.3914384908357533,-0.543846754006346,0.1524082631705926,
2022-12-08,-0.3655558532176108,-0.508188573848599,0.142632720630988,
2022-12-09,-0.3506842043348204,-0.4766876999458432,0.1260034956110228,
2022-12-12,-0.3079137192632917,-0.442932903809333,0.1350191845460412,
2022-12-13,-0.2948267156401485,-0.4133116661754961,0.1184849505353475,
2022-12-14,-0.2413274767258304,-0.378914828285563,0.1375873515597325,
2022-12-15,-0.222189013454205,-0.3475696653192914,0.1253806518650864,
2022-12-16,-0.2022692600253908,-0.3185095842605113,0.1162403242351205,
2022-12-19,-0.1755826240338649,-0.289924192215182,0.1143415681813171,
2022-12-20,-0.1622459989802891,-0.2643885535682035,0.1021425545879143,
2022-12-21,-0.1571276061436677,-0.2429363640832963,0.0858087579396286,
2022-12-22,-0.1848311148198913,-0.2313153142306153,0.046484199410724,
2022-12-23,-0.2195865006508928,-0.2289695515146708,0.009383050863778,
2022-12-26,-0.2155961448130625,-0.2262948701743492,0.0106987253612866,
2022-12-27,-0.2052265367371202,-0.2220812034869034,0.0168546667497832,
2022-12-28,-0.1867862279968584,-0.2150222083888944,0.028235980392036,
2022-12-29,-0.1933439778100778,-0.2106865622731311,0.0173425844630533,
2022-12-30,-0.1787286082584964,-0.2042949714702042,0.0255663632117077,
2023-01-02,-0.1341299157806661,-0.1902619603322966,0.0561320445516305,
2023-01-03,-0.0944684910099358,-0.1711032664678244,0.0766347754578886,
2023-01-04,-0.0663067651524151,-0.1501439662047426,0.0838372010523274,
2023-01-05,-0.0028033415870929,-0.1206758412812127,0.1178724996941197,
2023-01-06,0.1012270141018305,-0.076295270204604,0.1775222843064346,
2023-01-09,0.2102966430421329,-0.0189768875552566,0.2292735305973895,
2023-01-10,0.2486811484165354,0.0345547196391017,0.2141264287774336,
2023-01-11,0.2623592520754929,0.08011562612638,0.1822436259491129,
2023-01-12,0.26290637885017,0.116673776671138,0.1462326021790319,
2023-01-13,0.3010227160229206,0.1535435645414945,0.1474791514814261,
2023-01-16,0.2899626073574346,0.1808273731046825,0.109135234252752,
2023-01-17,0.2748019796866696,0.1996222944210799,0.0751796852655896,
2023-01-18,0.2558037445635737,0.2108585844495787,0.0449451601139949,
2023-01-19,0.2579469649706798,0.2202762605537989,0.0376707044168808,
2023-01-20,0.3037520867714534,0.2369714257973298,0.0667806609741235,
2023-01-23,0.3928159048572848,0.2681403216093209,0.1246755832479639,
2023-01-24,0.4541301109945319,0.3053382794863631,0.1487918315081688,
2023-01-25,0.4467366245095316,0.3336179484909968,0.1131186760185348,
2023-01-26,0.3855965809727433,0.3440136749873461,0.0415829059853972,
2023-01-27,0.3117621128915253,0.337563362568182,-0.0258012496766566,sell
2023-01-30,0.2615298417408098,0.3223566584027075,-0.0608268166618977,
2023-01-31,0.235148092642774,0.3049149452507209,-0.0697668526079468,
2023-02-01,0.1974399063962479,0.2834199374798263,-0.0859800310835783,
2023-02-02,0.1800054025689537,0.2627370304976518,-0.082731627928698,
2023-02-03,0.1228130659228536,0.2347522375826921,-0.1119391716598385,
2023-02-06,0.0375163569730858,0.1953050614607709,-0.157788704487685,
2023-02-07,-0.0105937865855434,0.154125291851508,-0.1647190784370515,
2023-02-08,-0.0681092120336348,0.1096783910744794,-0.1777876031081143,
2023-02-09,-0.0988337281307618,0.0679759672334312,-0.166809695364193,
2023-02-10,-0.1114089617894134,0.0320989814288622,-0.1435079432182757,
2023-02-13,-0.1231826182252291,0.001042661498044,-0.1242252797232731,
2023-02-14,-0.1086670200683865,-0.0208992748152421,-0.0877677452531444,
2023-02-15,-0.0649449187196538,-0.0297084035961244,-0.0352365151235293,
2023-02-16,-0.0467017348285434,-0.0331070698426082,-0.0135946649859352,
2023-02-17,-0.0047539214115364,-0.0274364401563938,0.0226825187448574,buy
2023-02-20,0.0489060910537713,-0.0121679339143608,0.0610740249681321,
2023-02-21,0.0520994786997661,0.0006855486084645,0.0514139300913016,
2023-02-22,0.0332669535939267,0.0072018296055569,0.0260651239883697,
2023-02-23,0.0628053803218993,0.0183225397488254,0.0444828405730738,
2023-02-24,0.0804459667290355,0.0307472251448674,0.0496987415841681,
2023-02-27,0.0909570134385688,0.0427891828036077,0.0481678306349611,
2023-02-28,0.1372439359210968,0.0616801334271055,0.0755638024939912,
2023-03-01,0.2030556964311003,0.0899552460279045,0.1131004504031958,
2023-03-02,0.2403377800622301,0.1200317528347696,0.1203060272274605,
2023-03-03,0.2795720304277918,0.1519398083533741,0.1276322220744176,
2023-03-06,0.3071251094272735,0.1829768685681539,0.1241482408591195,
2023-03-07,0.3499416230658703,0.2163698194676972,0.133571803598173,
2023-03-08,0.3643426907534817,0.2459643937248541,0.1183782970286275,
2023-03-09,0.3714735250870422,0.2710662199972918,0.1004073050897504,
2023-03-10,0.3728270445781536,0.2914183849134641,0.0814086596646894,
2023-03-13,0.3824022858366795,0.3096151650981072,0.0727871207385723,
2023-03-14,0.3999053690353911,0.327673205885564,0.072232163149827,
2023-03-15,0.4305997462533515,0.3482585139591215,0.0823412322942299,
2023-03-16,0.4505386486747955,0.3687145409022563,0.0818241077725391,
2023-03-17,0.48176669303718,0.3913249713292411,0.0904417217079389,
2023-03-20,0.5621673922608466,0.4254934555155622,0.1366739367452843,
2023-03-21,0.6299210182365318,0.4663789680597562,0.1635420501767756,
2023-03-22,0.6734325939355834,0.5077896932349217,0.1656429007006616,
2023-03-23,0.6958598102931237,0.5454037166465622,0.1504560936465615,
2023-03-24,0.7605436999146367,0.5884317133001771,0.1721119866144596,
2023-03-27,0.7594778732657996,0.6226409452933016,0.136836927972498,
2023-03-28,0.7069108823213739,0.6394949326989161,0.0674159496224577,
2023-03-29,0.6616585574239302,0.643927657643919,0.0177308997800111,
2023-03-30,0.6489775785735237,0.6449376418298399,0.0040399367436837,
2023-03-31,0.5526722238779218,0.6264845582394564,-0.0738123343615345,sell
2023-04-03,0.446989427761677,0.5905855321439005,-0.1435961043822234,
2023-04-04,0.3782409188072204,0.5481166094765645,-0.169875690669344,
