date,macd,signal,hist,merged_signal
2022-11-16,-9.444557354171875,-7.036215703764587,-2.40834165040729,
2022-11-17,-11.13391223162347,-7.855755009336365,-3.2781572222871045,
2022-11-18,-13.15623970277062,-8.915851948023215,-4.240387754747404,
2022-11-21,-13.650242824578015,-9.862730123334176,-3.78751270124384,
2022-11-22,-13.46930233226675,-10.58404456512069,-2.88525776714606,
2022-11-23,-13.04959907097134,-11.077155466290822,-1.9724436046805167,
2022-11-24,-12.218668036384088,-11.305457980309477,-0.9132100560746128,
2022-11-25,-12.97279707724732,-11.638925799697043,-1.3338712775502763,
2022-11-28,-11.599390518638756,-11.631018743485388,0.0316282248466315,buy
2022-11-29,-11.320517681909678,-11.568918531170247,0.2484008492605696,
2022-11-30,-11.74361710974972,-11.603858246886142,-0.1397588628635784,sell
2022-12-01,-17.877913047690015,-12.858669207046916,-5.019243840643098,
2022-12-02,-22.36059034325353,-14.75905343428824,-7.601536908965293,
2022-12-05,-25.228550157803227,-16.852952778991238,-8.375597378811989,
2022-12-06,-27.117822945182013,-18.9059268122294,-8.211896132952617,
2022-12-07,-27.95873099289844,-20.71648764836321,-7.242243344535232,
2022-12-08,-29.49552526398213,-22.47229517148699,-7.02323009249514,
2022-12-09,-31.13323558732145,-24.204483254653887,-6.928752332667564,
2022-12-12,-32.26895466586575,-25.81737753689626,-6.45157712896949,
2022-12-13,-33.28002853462982,-27.309907736442973,-5.970120798186848,
2022-12-14,-33.50306329181399,-28.54853884751717,-4.954524444296812,
2022-12-15,-33.05110404696603,-29.449051887406945,-3.6020521595590864,
2022-12-16,-32.570838495623946,-30.073409209050347,-2.497429286573599,
2022-12-19,-31.360706357157994,-30.33086863867188,-1.0298377184861138,
2022-12-20,-30.430936660557503,-30.350882243049007,-0.0800544175084994,
2022-12-21,-30.24754516993829,-30.330214828426865,0.0826696584885731,buy
2022-12-22,-29.56770801723156,-30.177713466187804,0.610005448956251,
2022-12-23,-28.37264804839026,-29.81670038262829,1.4440523342380374,
2022-12-26,-26.55460792410281,-29.164281890923203,2.609673966820392,
2022-12-27,-25.753754744970426,-28.48217646173265,2.728421716762224,
2022-12-28,-25.250023567644803,-27.83574588291508,2.5857223152702744,
2022-12-29,-24.7829974478866,-27.225196195909383,2.4421987480227827,
2022-12-30,-24.7050368418324,-26.721164325093987,2.016127483261592,
2023-01-02,-23.723443354561027,-26.121620130987395,2.398176776426368,
2023-01-03,-22.62261149582065,-25.421818403954045,2.799206908133396,
2023-01-04,-21.51429466637086,-24.64031365643741,3.126018990066552,
2023-01-05,-19.741063023168067,-23.660463529783545,3.919400506615478,
2023-01-06,-18.337407883642584,-22.59585240055535,4.258444516912768,
2023-01-09,-17.559189094742123,-21.58851973939271,4.029330644650585,
2023-01-10,-16.944012675008253,-20.65961832651582,3.715605651507566,
2023-01-11,-16.504270321370427,-19.82854872548674,3.3242784041163134,
2023-01-12,-15.94613291813431,-19.052065564016253,3.1059326458819427,
2023-01-13,-14.78945964872554,-18.19954438095812,3.4100847322325727,
2023-01-16,-13.387627774986754,-17.237161059763842,3.849533284777088,
2023-01-17,-12.569125563083333,-16.30355396042774,3.734428397344409,
2023-01-18,-11.909055447625292,-15.424654257867251,3.5155988102419613,
2023-01-19,-10.799894468874696,-14.499702300068742,3.699807831194045,
2023-01-20,-9.399384933171234,-13.479638826689245,4.080253893518009,
2023-01-23,-8.344975639578308,-12.452706189267058,4.10773054968875,
2023-01-24,-7.738074048990256,-11.5097797612117,3.771705712221444,
2023-01-25,-7.492688768056723,-10.706361562580703,3.2136727945239816,
2023-01-26,-7.672940314128084,-10.099677312890185,2.426736998762099,
2023-01-27,-7.630197903624207,-9.605781431036988,1.9755835274127804,
2023-01-30,-7.311921679968691,-9.147009480823328,1.8350878008546367,
2023-01-31,-6.6505722548258746,-8.647722035623838,1.997149780797964,
2023-02-01,-6.633383135357008,-8.244854255570472,1.611471120213464,
2023-02-02,-6.758908661296118,-7.947665136715601,1.188756475419483,
2023-02-03,-7.0187487894672245,-7.761881867265926,0.743133077798702,
2023-02-06,-7.281942635875168,-7.665894020987776,0.3839513851126073,
2023-02-07,-7.551944166412738,-7.643104050072768,0.0911598836600298,
2023-02-08,-8.724829192715276,-7.85944907860127,-0.8653801141140063,sell
2023-02-09,-9.675951886340158,-8.222749640149049,-1.4532022461911094,
2023-02-10,-11.185965941045223,-8.815392900328284,-2.370573040716941,
2023-02-13,-12.242347711072853,-9.5007838624772,-2.741563848595653,
2023-02-14,-12.554756816239006,-10.111578453229562,-2.4431783630094444,
2023-02-15,-12.062145638620052,-10.50169189030766,-1.5604537483123924,
2023-02-16,-12.25110103349266,-10.85157371894466,-1.3995273145479992,
2023-02-17,-12.047335590347387,-11.090726093225204,-0.956609497122182,
2023-02-20,-11.482364538420512,-11.169053782264267,-0.3133107561562447,
2023-02-21,-11.36835742322512,-11.20891451045644,-0.1594429127686805,
2023-02-22,-11.640877689972598,-11.295307146359672,-0.3455705436129257,
2023-02-23,-11.308511771441744,-11.297948071376087,-0.0105637000656564,
2023-02-24,-10.691888766650408,-11.176736210430953,0.4848474437805432,buy
2023-02-27,-10.258444660142686,-10.993077900373295,0.734633240230611,
2023-02-28,-9.500407885412756,-10.69454389738119,1.1941360119684337,
