date,open,high,low,close,volume,sma_20,upper_bb,lower_bb,merged_signal
2023-12-28,194.14,194.66,193.17,193.58,34049898.0,188.20749999999998,197.7014556949062,178.71354430509376,nan
2023-12-27,192.49,193.5,191.09,193.15,47899806.0,188.24399999999997,197.81147428585652,178.67652571414342,nan
2023-12-26,193.61,193.89,192.83,193.05,28919310.0,188.18800000000002,197.6216030957647,178.75439690423534,nan
2023-12-22,195.18,195.41,192.97,193.6,37149570.0,188.143,197.45766325633662,178.82833674366339,nan
2023-12-21,196.1,197.08,193.5,194.68,46482549.0,188.118,197.3555038779281,178.8804961220719,nan
2023-12-20,196.9,197.68,194.83,194.83,52242815.0,188.16500000000002,197.53477559693096,178.79522440306908,nan
2023-12-19,196.16,196.95,195.89,196.94,40233138.0,188.43400000000003,198.4974061409592,178.37059385904084,nan
2023-12-18,196.09,196.63,194.39,195.89,55751861.0,188.797,199.399490472079,178.19450952792099,nan
2023-12-15,197.53,198.3999,197.0,197.57,128538401.0,189.54149999999998,200.4228994359278,178.66010056407217,nan
2023-12-14,198.02,199.62,196.16,198.11,66831572.0,190.2655,201.4143766958356,179.1166233041644,nan
2023-12-13,195.09,198.0,194.85,197.96,70404183.0,190.8675,202.32439197314042,179.4106080268596,nan
2023-12-12,193.08,194.72,191.721,194.71,52696900.0,191.32350000000002,202.62082949347808,180.02617050652196,nan
2023-12-11,193.11,193.49,191.42,193.18,60943699.0,191.673,202.7316153125777,180.6143846874223,nan
2023-12-08,194.2,195.99,193.67,195.71,53406358.0,192.20149999999998,202.9515076376961,181.45149236230387,nan
2023-12-07,193.63,195.0,193.59,194.27,47477655.0,192.637,202.95100294949074,182.32299705050926,nan
2023-12-06,194.45,194.76,192.11,192.32,40895115.0,193.19400000000002,201.99509179830002,184.3929082017,nan
2023-12-05,190.21,194.4,190.18,193.42,66628398.0,193.76950000000002,200.7887171553303,186.75028284466975,nan
2023-12-04,189.98,190.05,187.4511,189.43,43389519.0,194.0285,199.84858238321135,188.20841761678867,nan
2023-12-01,190.33,191.56,189.23,191.24,45704823.0,194.3085,198.82138809382272,189.7956119061773,nan
2023-11-30,189.84,190.32,188.19,189.95,48794366.0,194.17950000000002,199.04051343126574,189.3184865687343,nan
2023-11-29,190.9,192.09,188.97,189.37,43014224.0,193.969,199.28284646094752,188.65515353905246,nan
2023-11-28,189.78,191.08,189.4,190.4,38415419.0,193.8315,199.3720577336581,188.29094226634192,nan
2023-11-27,189.92,190.67,188.9,189.79,40552609.0,193.6685,199.4905281327855,187.8464718672145,nan
2023-11-24,190.87,190.9,189.25,189.97,24048344.0,193.48700000000002,199.5397752660289,187.43422473397115,nan
2023-11-22,191.49,192.93,190.825,191.31,39630011.0,193.31850000000003,199.41888230035832,187.21811769964174,nan
2023-11-21,191.41,191.52,189.74,190.64,38134485.0,193.10899999999998,199.27822037213764,186.93977962786232,nan
2023-11-20,189.89,191.905,189.88,191.45,46538614.0,192.8345,198.77012473987617,186.89887526012382,nan
2023-11-17,190.25,190.38,188.57,189.69,50941404.0,192.5245,198.4357754879751,186.61322451202489,nan
2023-11-16,189.57,190.96,188.65,189.71,54412915.0,192.13150000000002,197.66333047652864,186.5996695234714,nan
2023-11-15,187.845,189.5,187.78,188.01,53790499.0,191.62650000000002,196.6840478768188,186.56895212318125,nan
2023-11-14,187.7,188.11,186.3,187.44,60108378.0,191.1005,195.53432441548676,186.66667558451326,nan
2023-11-13,185.82,186.03,184.21,184.8,43627519.0,190.605,195.52834289514306,185.68165710485692,buy
2023-11-10,183.97,186.565,183.53,186.4,66177922.0,190.26600000000002,195.37305765531727,185.15894234468277,nan
2023-11-09,182.96,184.12,181.81,182.41,53763540.0,189.601,195.16639647237588,184.03560352762412,nan
2023-11-08,182.35,183.45,181.59,182.89,49340282.0,189.032,194.90589443125006,183.15810556874996,nan
2023-11-07,179.18,182.44,178.97,181.82,70529966.0,188.507,194.98899157179633,182.02500842820368,nan
2023-11-06,176.38,179.43,176.21,179.23,63841310.0,187.79749999999999,195.07304483400213,180.52195516599784,nan
2023-11-03,174.24,176.82,173.35,176.65,79829246.0,187.1585,195.92289753836636,178.39410246163365,nan
2023-11-02,175.52,177.78,175.46,177.57,77334752.0,186.475,195.9984547026633,176.95154529733668,nan
2023-11-01,171.0,174.23,170.12,173.97,56934906.0,185.676,196.55657931894183,174.79542068105815,nan
2023-10-31,169.35,170.9,167.9,170.77,44846017.0,184.746,197.3416005686194,172.1503994313806,nan
2023-10-30,169.02,171.17,168.87,170.29,51130955.0,183.7405,197.58452660469754,169.89647339530245,nan
2023-10-27,166.91,168.96,166.83,168.22,58499129.0,182.662,197.8200954226479,167.5039045773521,nan
2023-10-26,170.37,171.3775,165.67,166.89,70625258.0,181.50799999999998,197.7956260426514,165.22037395734856,nan
2023-10-25,171.88,173.06,170.65,171.1,57156962.0,180.4975,196.73220729802742,164.2627927019726,nan
2023-10-24,173.05,173.67,171.45,173.44,43816644.0,179.6375,195.4261246526113,163.84887534738868,nan
2023-10-23,170.91,174.01,169.93,173.0,55980109.0,178.715,193.73487665518044,163.69512334481956,nan
2023-10-20,175.31,175.42,172.64,172.88,64244028.0,177.8745,192.17247258355158,163.57652741644844,nan
2023-10-19,176.04,177.84,175.19,175.46,59302863.0,177.162,190.35410066668658,163.96989933331344,nan
2023-10-18,175.58,177.575,175.11,175.84,54764375.0,176.55349999999999,188.72173176186737,164.3852682381326,nan
2023-10-17,176.645,178.42,174.8,177.15,57549350.0,176.039,187.08777778427583,164.99022221572415,nan
2023-10-16,176.75,179.075,176.51,178.72,52516984.0,175.73499999999999,186.08104323044842,165.38895676955156,nan
2023-10-13,181.42,181.93,178.14,178.85,51456082.0,175.35750000000002,184.55193510184813,166.1630648981519,nan
2023-10-12,180.07,182.34,179.04,180.71,56743119.0,175.2725,184.2205462436746,166.32445375632543,nan
2023-10-11,178.2,179.85,177.6,179.8,47551098.0,175.118,183.6071921381181,166.62880786188188,nan
2023-10-10,178.1,179.72,177.95,178.39,43698019.0,174.94650000000001,182.9926334944505,166.90036650554953,nan
2023-10-09,176.81,179.05,175.8,178.99,42390772.0,174.9345,182.95440805827286,166.91459194172717,nan
2023-10-06,173.8,177.99,173.18,177.49,57266675.0,174.9765,183.0428988573779,166.91010114262207,nan
2023-10-05,173.79,175.45,172.68,174.91,48527918.0,174.8435,182.81703061863487,166.86996938136514,nan
2023-10-04,171.09,174.21,170.97,173.66,53020286.0,174.828,182.8098810604487,166.8461189395513,nan
2023-10-03,172.255,173.63,170.82,172.4,49594613.0,174.9095,182.74893466006736,167.07006533993265,nan
2023-10-02,171.22,174.3,170.93,173.75,52164535.0,175.0825,182.64035509812157,167.52464490187845,nan
2023-09-29,172.02,173.07,170.341,171.21,51861083.0,175.232,182.32211053287696,168.14188946712304,nan
2023-09-28,169.34,172.03,167.62,170.69,56294419.0,175.422,181.73155365841458,169.1124463415854,nan
2023-09-27,172.62,173.04,169.05,170.43,66921808.0,175.3885,181.8009493226677,168.9760506773323,nan
2023-09-26,174.82,175.2,171.66,171.96,64588945.0,175.3145,181.85451601478744,168.77448398521258,nan
2023-09-25,174.2,176.97,174.15,176.08,46172740.0,175.4685,181.9235405437181,169.0134594562819,nan
2023-09-22,174.67,177.079,174.05,174.79,56725385.0,175.564,181.91344639111756,169.21455360888243,nan
2023-09-21,174.55,176.3,173.86,173.93,63149116.0,175.4875,181.8789511160153,169.09604888398474,nan
2023-09-20,179.26,179.695,175.4,175.49,58436181.0,175.47,181.85930356142137,169.08069643857863,nan
2023-09-19,177.52,179.63,177.13,179.07,51826941.0,175.566,182.11723098115255,169.01476901884746,nan
2023-09-18,176.48,179.38,176.17,177.97,67257573.0,175.5285,182.01195026728925,169.04504973271077,nan
2023-09-15,176.48,176.495,173.82,175.01,109259461.0,175.3365,181.63045792135452,169.04254207864548,nan
2023-09-14,174.0,176.1,173.58,175.74,60895757.0,175.088,180.8594236134863,169.31657638651367,nan
2023-09-13,176.51,177.3,173.98,174.21,84267928.0,174.8085,180.1440778062275,169.47292219377252,nan
2023-09-12,179.49,180.13,174.82,176.3,90370192.0,174.704,179.82164501761383,169.58635498238618,nan
2023-09-11,180.07,180.3,177.34,179.36,58953052.0,174.72250000000003,179.9076117838016,169.53738821619845,nan
2023-09-08,178.35,180.239,177.79,178.18,65602066.0,174.757,180.02811333490996,169.48588666509005,nan
2023-09-07,175.18,178.21,173.54,177.56,112488803.0,174.8895,180.307973177837,169.471026822163,nan
2023-09-06,188.4,188.85,181.47,182.91,81755816.0,175.352,181.8082971300561,168.8957028699439,sell
2023-09-05,188.28,189.98,187.61,189.7,45280027.0,176.217,185.16343969173695,167.27056030826307,nan
2023-09-01,189.485,189.92,188.28,189.46,45766503.0,177.0025,187.6364572769695,166.3685427230305,nan
2023-08-31,187.84,189.12,187.48,187.87,60794467.0,177.8355,189.1474098392145,166.5235901607855,nan
2023-08-30,184.94,187.85,184.74,187.65,60813888.0,178.6835,190.27924200435535,167.08775799564467,nan
2023-08-29,179.695,184.9,179.5,184.12,53003948.0,179.368,190.52010926473656,168.21589073526343,nan
2023-08-28,180.09,180.59,178.545,180.19,43820697.0,179.7795,190.37409539477272,169.1849046052273,nan
2023-08-25,177.38,179.15,175.82,178.61,51449594.0,179.906,190.374270655954,169.437729344046,nan
2023-08-24,180.674,181.104,176.01,176.38,54945798.0,179.9855,190.31338861083844,169.65761138916156,nan
2023-08-23,178.52,181.55,178.325,181.12,52722752.0,180.345,190.2783918519407,170.4116081480593,nan
2023-08-22,177.06,177.68,176.25,177.23,42084245.0,180.43200000000002,190.2157041742079,170.64829582579213,nan
2023-08-21,175.07,176.13,173.735,175.84,46311879.0,180.2705,190.25347387397227,170.28752612602773,nan
2023-08-18,172.3,175.1,171.96,174.49,61172150.0,180.09650000000002,190.3655157884361,169.82748421156393,nan
2023-08-17,177.14,177.5054,173.48,174.0,66062882.0,180.046,190.42963165351028,169.6623683464897,nan
2023-08-16,177.13,178.54,176.5,176.57,46964857.0,180.0875,190.40509432385142,169.7699056761486,nan
2023-08-15,178.88,179.48,177.05,177.45,43622593.0,180.2495,190.27617069685397,170.22282930314606,nan
2023-08-14,177.97,179.69,177.305,179.46,43675627.0,180.4075,190.2703764353478,170.5446235646522,nan
2023-08-11,177.32,178.62,176.55,177.79,52036672.0,180.329,190.25179014242053,170.40620985757948,nan
2023-08-10,179.48,180.75,177.6,177.97,54686851.0,180.3185,190.2513042894554,170.3856957105446,nan
2023-08-09,180.87,180.93,177.01,178.19,60378492.0,180.35,190.24991174867586,170.45008825132413,nan
2023-08-08,179.69,180.27,177.58,179.8,67823003.0,180.1945,190.02254253145009,170.36645746854992,nan
